agent_id,time,agent_type,origin_1,destination_1,waiting_time_1,destination_2,waiting_time_2
6014,9:22:04,92221201,NU0091,ND0008,0,None,0
7146,9:22:17,92221202,NU0190,ND0018,72,ND0025,72
2078,9:22:18,D2868021,NF0159,ND0012,0,None,0
4465,9:22:20,B1221201,NU0253,ND0023,0,None,0
8408,9:22:26,91131202,NU0253,ND0020,72,ND0015,72
5041,9:22:29,91222201,NF0177,ND0001,0,None,0
2808,9:22:33,71221201,NF0159,ND0025,0,None,0
7195,9:22:33,B1621202,NU0190,ND0013,72,ND0026,72
6600,9:22:37,A22I1321,NU0100,ND0027,0,None,0
8478,9:22:37,82621202,NU0253,ND0024,72,ND0014,72
2349,9:22:38,92222201,NF0159,ND0018,0,None,0
3551,9:22:38,92322201,NU0253,ND0012,0,None,0
4553,9:22:39,82221201,NU0253,ND0024,0,None,0
9032,9:22:40,61221202,NF0177,ND0004,72,ND0026,72
8448,9:22:45,51222202,NU0253,ND0003,72,ND0004,72
4696,9:22:59,51221201,NU0253,ND0025,0,None,0
7150,9:23:04,91221202,NU0190,ND0008,72,ND0004,72
8432,9:23:04,C12F1102,NU0253,ND0003,72,ND0012,72
8424,9:23:05,F1521202,NU0253,ND0011,72,ND0005,72
3628,9:23:13,81121201,NU0253,ND0013,0,None,0
7168,9:23:17,C1361022,NU0190,ND0013,72,ND0004,72
1996,9:23:18,61961021,NF0159,ND0009,0,None,0
7799,9:23:28,52867022,NF0159,ND0025,72,ND0018,72
7832,9:23:28,92221202,NF0159,ND0014,72,ND0012,72
9437,9:23:30,81221202,NU0100,ND0014,72,ND0011,72
9063,9:23:37,91521202,NF0177,ND0025,72,ND0027,72
165,9:23:38,81221201,NU0190,ND0005,0,None,0
7153,9:23:38,A2231202,NU0190,ND0001,72,ND0002,72
2968,9:23:43,61221201,NF0159,ND0027,0,None,0
1392,9:23:44,81321201,NU0190,ND0025,0,None,0
2178,9:23:44,B2322201,NF0159,ND0014,0,None,0
2223,9:23:44,81221201,NF0159,ND0016,0,None,0
6131,9:23:55,D1321201,NU0091,ND0012,0,None,0
5251,9:23:57,62231201,NF0177,ND0012,0,None,0
2902,9:24:03,91221201,NF0159,ND0026,0,None,0
2296,9:24:18,92222201,NF0159,ND0017,0,None,0
5705,9:24:21,62221201,NF0177,ND0024,0,None,0
1271,9:24:23,92221201,NU0190,ND0024,0,None,0
5602,9:24:23,72321201,NF0177,ND0022,0,None,0
9039,9:24:27,82222202,NF0177,ND0010,72,ND0016,72
8420,9:24:35,61222202,NU0253,ND0015,72,ND0026,72
5122,9:24:40,51223201,NF0177,ND0005,0,None,0
2429,9:24:53,52221201,NF0159,ND0019,0,None,0
1218,9:24:54,91221201,NU0190,ND0023,0,None,0
1397,9:24:54,71221201,NU0190,ND0025,0,None,0
6167,9:24:57,72221201,NU0091,ND0016,0,None,0
7846,9:25:03,B1222202,NF0159,ND0007,72,ND0015,72
7858,9:25:05,81221202,NF0159,ND0017,72,ND0008,72
6587,9:25:07,622D6201,NU0100,ND0024,0,None,0
9587,9:25:13,81221202,NF0077,ND0009,72,ND0001,72
3416,9:25:14,A2221201,NU0253,ND0009,0,None,0
7791,9:25:14,B1221202,NF0159,ND0009,72,ND0021,72
890,9:25:23,52221201,NU0190,ND0019,0,None,0
6790,9:25:28,B1171211,NF0077,ND0021,0,None,0
1163,9:25:39,41741201,NU0190,ND0022,0,None,0
2961,9:25:41,61221201,NF0159,ND0027,0,None,0
7171,9:25:41,42741202,NU0190,ND0004,72,ND0025,72
369,9:25:44,82221201,NU0190,ND0011,0,None,0
5704,9:25:46,A1221201,NF0177,ND0024,0,None,0
7145,9:25:46,82222202,NU0190,ND0005,72,ND0017,72
7181,9:25:54,41741202,NU0190,ND0004,72,ND0012,72
7165,9:25:55,B1221202,NU0190,ND0025,72,ND0002,72
4928,9:25:57,32742201,NU0253,ND0027,0,None,0
8481,9:25:58,92223202,NU0253,ND0012,72,ND0012,72
168,9:26:06,82224201,NU0190,ND0005,0,None,0
8439,9:26:09,41621202,NU0253,ND0012,72,ND0010,72
8503,9:26:18,91222202,NU0253,ND0020,72,ND0016,72
7208,9:26:19,72221202,NU0190,ND0016,72,ND0009,72
4934,9:26:21,51221201,NU0253,ND0027,0,None,0
9047,9:26:24,71226202,NF0177,ND0026,72,ND0003,72
7797,9:26:30,72221202,NF0159,ND0022,72,ND0017,72
5379,9:26:31,51221201,NF0177,ND0017,0,None,0
8513,9:26:37,C1A64022,NU0253,ND0025,72,ND0026,72
2225,9:26:40,72221201,NF0159,ND0016,0,None,0
904,9:26:42,71221201,NU0190,ND0019,0,None,0
7844,9:26:44,822F1102,NF0159,ND0010,72,ND0027,72
5457,9:26:55,52221201,NF0177,ND0019,0,None,0
8452,9:26:57,51221202,NU0253,ND0022,72,ND0007,72
1063,9:27:03,A2422201,NU0190,ND0020,0,None,0
2805,9:27:03,51221201,NF0159,ND0025,0,None,0
4024,9:27:07,F2961021,NU0253,ND0019,0,None,0
2222,9:27:11,928B1011,NF0159,ND0016,0,None,0
5172,9:27:16,51222201,NF0177,ND0008,0,None,0
5861,9:27:22,91228201,NF0177,ND0027,0,None,0
3354,9:27:23,71221201,NU0253,ND0007,0,None,0
5858,9:27:28,B1221201,NF0177,ND0027,0,None,0
8421,9:27:29,92223202,NU0253,ND0001,72,ND0003,72
4969,9:27:34,I28B1011,ND0027,NU0253,0,None,0
5523,9:27:37,32741201,NF0177,ND0020,0,None,0
7856,9:27:38,82221202,NF0159,ND0004,72,ND0010,72
1059,9:27:41,51221201,NU0190,ND0020,0,None,0
6264,9:27:46,62252321,NU0091,ND0025,0,None,0
7235,9:27:51,81262022,NU0190,ND0021,72,ND0003,72
9452,9:27:58,31741202,NU0100,ND0015,72,ND0012,72
4264,9:27:59,71222201,NU0253,ND0021,0,None,0
8522,9:28:03,A1221202,NU0253,ND0015,72,ND0007,72
236,9:28:08,71533201,NU0190,ND0006,0,None,0
3765,9:28:08,A1228201,NU0253,ND0016,0,None,0
9028,9:28:19,51222202,NF0177,ND0011,72,ND0018,72
5217,9:28:27,41221201,NF0177,ND0010,0,None,0
5768,9:28:28,81222201,NF0177,ND0025,0,None,0
9586,9:28:30,71621202,NF0077,ND0027,72,ND0013,72
9025,9:28:33,91121202,NF0177,ND0025,72,ND0004,72
8482,9:28:39,C1321202,NU0253,ND0018,72,ND0009,72
4690,9:28:40,52222201,NU0253,ND0025,0,None,0
9305,9:28:42,62227202,NU0091,ND0017,72,ND0025,72
347,9:28:46,82228201,NU0190,ND0010,0,None,0
6240,9:28:50,82221201,NU0091,ND0021,0,None,0
8409,9:28:53,92161022,NU0253,ND0017,72,ND0022,72
4935,9:28:56,72221201,NU0253,ND0027,0,None,0
7151,9:28:58,722F3102,NU0190,ND0004,72,ND0012,72
4686,9:29:06,61221201,NU0253,ND0025,0,None,0
2434,9:29:15,81222201,NF0159,ND0019,0,None,0
5606,9:29:17,61266021,NF0177,ND0022,0,None,0
9022,9:29:19,512F1102,NF0177,ND0021,72,ND0005,72
7859,9:29:26,B1261022,NF0159,ND0017,72,ND0025,72
9059,9:29:34,62221202,NF0177,ND0020,72,ND0011,72
6476,9:29:38,A2954321,NU0100,ND0015,0,None,0
9061,9:29:41,31761022,NF0177,ND0008,72,ND0001,72
75,9:29:44,62222201,NU0190,ND0002,0,None,0
7227,9:29:48,51221202,NU0190,ND0011,72,ND0017,72
3880,9:29:53,I2966021,ND0017,NU0253,0,None,0
7156,9:29:55,81221202,NU0190,ND0007,72,ND0004,72
6351,9:30:00,41741201,NU0100,ND0010,0,None,0
6000,9:30:01,61221201,NU0091,ND0007,0,None,0
8495,9:30:01,91228202,NU0253,ND0007,72,ND0017,72
1395,9:30:09,72521201,NU0190,ND0025,0,None,0
7840,9:30:25,B2228202,NF0159,ND0011,72,ND0013,72
1386,9:30:29,C1221201,NU0190,ND0025,0,None,0
1277,9:30:32,71252321,NU0190,ND0024,0,None,0
7159,9:30:33,71261022,NU0190,ND0027,72,ND0005,72
2131,9:30:36,A2228201,NF0159,ND0013,0,None,0
3411,9:30:41,B1221201,NU0253,ND0009,0,None,0
6718,9:30:50,51221201,NF0077,ND0016,0,None,0
9026,9:30:54,92221202,NF0177,ND0026,72,ND0010,72
710,9:30:55,92221201,NU0190,ND0017,0,None,0
3090,9:30:59,91228201,NU0253,ND0001,0,None,0
3630,9:31:14,51221201,NU0253,ND0013,0,None,0
9527,9:31:15,81221202,NF0179,ND0009,72,ND0016,72
2965,9:31:22,61221201,NF0159,ND0027,0,None,0
3369,9:31:25,51222201,NU0253,ND0008,0,None,0
5450,9:31:27,41221201,NF0177,ND0019,0,None,0
3466,9:31:30,91222201,NU0253,ND0010,0,None,0
9598,9:31:32,821F1102,NF0077,ND0002,72,ND0016,72
4930,9:31:36,82221201,NU0253,ND0027,0,None,0
2724,9:31:46,51321201,NF0159,ND0024,0,None,0
23,9:31:56,91222201,NU0190,ND0001,0,None,0
6426,9:31:57,71221201,NU0100,ND0013,0,None,0
3769,9:32:01,61222201,NU0253,ND0016,0,None,0
238,9:32:03,52222201,NU0190,ND0006,0,None,0
888,9:32:05,41221201,NU0190,ND0019,0,None,0
9037,9:32:14,811F2102,NF0177,ND0021,72,ND0005,72
7828,9:32:16,71221202,NF0159,ND0013,72,ND0010,72
8442,9:32:23,81222202,NU0253,ND0008,72,ND0018,72
4267,9:32:31,C28B1011,NU0253,ND0021,0,None,0
9051,9:32:36,82228202,NF0177,ND0005,72,ND0002,72
7857,9:32:38,91222202,NF0159,ND0007,72,ND0020,72
1219,9:32:40,61961021,NU0190,ND0023,0,None,0
7860,9:32:40,41741202,NF0159,ND0012,72,ND0010,72
908,9:32:41,61228201,NU0190,ND0019,0,None,0
5232,9:32:41,C1422201,NF0177,ND0011,0,None,0
8465,9:32:48,B12D1202,NU0253,ND0020,72,ND0008,72
744,9:32:50,I2861021,ND0017,NU0190,0,None,0
2971,9:32:59,F1861021,NF0159,ND0027,0,None,0
1952,9:33:01,91121201,NF0159,ND0006,0,None,0
5943,9:33:01,A23D2201,NU0091,ND0002,0,None,0
5288,9:33:02,71221201,NF0177,ND0013,0,None,0
712,9:33:03,52321201,NU0190,ND0017,0,None,0
8460,9:33:12,81221202,NU0253,ND0016,72,ND0024,72
8523,9:33:17,51231202,NU0253,ND0002,72,ND0011,72
2130,9:33:18,512D1201,NF0159,ND0013,0,None,0
9064,9:33:23,912B1012,NF0177,ND0024,72,ND0025,72
3253,9:33:25,81221201,NU0253,ND0005,0,None,0
7249,9:33:26,81222202,NU0190,ND0025,72,ND0008,72
8458,9:33:28,A1221202,NU0253,ND0001,72,ND0001,72
8484,9:33:31,72221202,NU0253,ND0018,72,ND0002,72
3213,9:33:42,82221201,NU0253,ND0003,0,None,0
7194,9:33:47,A1221202,NU0190,ND0016,72,ND0011,72
8526,9:33:47,62121202,NU0253,ND0016,72,ND0024,72
3553,9:33:49,71221201,NU0253,ND0012,0,None,0
4695,9:33:53,72221201,NU0253,ND0025,0,None,0
1976,9:33:55,81228201,NF0159,ND0008,0,None,0
6547,9:33:55,51221201,NU0100,ND0019,0,None,0
7834,9:33:55,81228202,NF0159,ND0017,72,ND0017,72
7811,9:33:57,41228202,NF0159,ND0022,72,ND0027,72
6273,9:34:04,A1521201,NU0091,ND0027,0,None,0
1166,9:34:09,61221201,NU0190,ND0022,0,None,0
423,9:34:14,61961021,NU0190,ND0012,0,None,0
8505,9:34:22,D2867022,NU0253,ND0016,72,ND0015,72
5944,9:34:24,F2965021,NU0091,ND0002,0,None,0
9295,9:34:25,72221202,NU0091,ND0022,72,ND0008,72
621,9:34:30,72221201,NU0190,ND0016,0,None,0
9291,9:34:32,B1251322,NU0091,ND0017,72,ND0008,72
7813,9:34:36,D1222202,NF0159,ND0015,72,ND0003,72
4464,9:34:39,C1221201,NU0253,ND0023,0,None,0
7841,9:34:39,C1367022,NF0159,ND0008,72,ND0001,72
418,9:34:43,41741201,NU0190,ND0012,0,None,0
617,9:34:43,41222201,NU0190,ND0016,0,None,0
7214,9:34:47,61265022,NU0190,ND0010,72,ND0007,72
4688,9:34:49,B2421201,NU0253,ND0025,0,None,0
5289,9:34:56,A2221201,NF0177,ND0013,0,None,0
1525,9:35:03,81261021,NU0190,ND0026,0,None,0
3009,9:35:04,I29A1311,ND0027,NF0159,0,None,0
9307,9:35:07,B12B1012,NU0091,ND0005,72,ND0025,72
7850,9:35:29,71222202,NF0159,ND0001,72,ND0011,72
7190,9:35:31,815C1202,NU0190,ND0015,72,ND0009,72
9446,9:35:32,513D1202,NU0100,ND0022,72,ND0009,72
8415,9:35:34,72221202,NU0253,ND0022,72,ND0009,72
121,9:35:35,61221201,NU0190,ND0003,0,None,0
167,9:35:39,72351321,NU0190,ND0005,0,None,0
6692,9:35:39,F1967021,NF0077,ND0011,0,None,0
4265,9:35:43,624F1101,NU0253,ND0021,0,None,0
7788,9:35:44,81221202,NF0159,ND0012,72,ND0017,72
3624,9:35:47,512D1201,NU0253,ND0013,0,None,0
6617,9:35:47,81261021,NF0179,ND0019,0,None,0
6298,9:35:51,82361021,NU0100,ND0002,0,None,0
7209,9:35:52,62221202,NU0190,ND0016,72,ND0020,72
7210,9:36:02,51221202,NU0190,ND0005,72,ND0021,72
901,9:36:03,72231201,NU0190,ND0019,0,None,0
2795,9:36:03,B1261021,NF0159,ND0025,0,None,0
4035,9:36:03,91222201,NU0253,ND0019,0,None,0
7793,9:36:06,51221202,NF0159,ND0027,72,ND0026,72
9010,9:36:19,423D1202,NF0177,ND0025,72,ND0004,72
720,9:36:24,41741201,NU0190,ND0017,0,None,0
8474,9:36:24,G1122202,NU0253,ND0013,72,ND0004,72
3626,9:36:25,82222201,NU0253,ND0013,0,None,0
7226,9:36:27,F2962022,NU0190,ND0012,72,ND0001,72
7785,9:36:30,B1222202,NF0159,ND0011,72,ND0016,72
3465,9:36:32,61221201,NU0253,ND0010,0,None,0
5045,9:36:35,512F1101,NF0177,ND0001,0,None,0
5230,9:36:36,81121201,NF0177,ND0011,0,None,0
5793,9:36:37,I2963021,ND0025,NF0177,0,None,0
9439,9:36:40,412D2202,NU0100,ND0009,72,ND0018,72
3859,9:36:41,71231201,NU0253,ND0017,0,None,0
8490,9:36:43,G1221202,NU0253,ND0008,72,ND0015,72
7189,9:36:52,A1266022,NU0190,ND0011,72,ND0008,72
8500,9:36:54,51221202,NU0253,ND0020,72,ND0004,72
9041,9:37:00,B1264022,NF0177,ND0027,72,ND0004,72
4025,9:37:07,C1966021,NU0253,ND0019,0,None,0
7196,9:37:08,81221202,NU0190,ND0026,72,ND0020,72
7186,9:37:09,51221202,NU0190,ND0011,72,ND0024,72
6284,9:37:21,522K1201,NU0100,ND0001,0,None,0
2679,9:37:22,622F1101,NF0159,ND0023,0,None,0
7847,9:37:23,71221202,NF0159,ND0008,72,ND0017,72
9035,9:37:24,512D1202,NF0177,ND0020,72,ND0020,72
6256,9:37:26,81221201,NU0091,ND0024,0,None,0
8414,9:37:27,51222202,NU0253,ND0002,72,ND0016,72
163,9:37:38,81228201,NU0190,ND0005,0,None,0
7825,9:37:40,51221202,NF0159,ND0013,72,ND0009,72
8493,9:37:44,51361022,NU0253,ND0026,72,ND0004,72
9057,9:37:51,92221202,NF0177,ND0022,72,ND0015,72
7807,9:37:52,71221202,NF0159,ND0027,72,ND0022,72
8521,9:37:53,612F1102,NU0253,ND0008,72,ND0018,72
4679,9:37:54,51231201,NU0253,ND0025,0,None,0
6517,9:37:56,51221201,NU0100,ND0017,0,None,0
1161,9:38:03,72223201,NU0190,ND0022,0,None,0
4186,9:38:06,813D1201,NU0253,ND0020,0,None,0
275,9:38:11,52222201,NU0190,ND0008,0,None,0
6226,9:38:12,52222201,NU0091,ND0020,0,None,0
7237,9:38:15,71221202,NU0190,ND0007,72,ND0014,72
6818,9:38:24,81321201,NF0077,ND0024,0,None,0
6549,9:38:27,52421201,NU0100,ND0019,0,None,0
8438,9:38:29,812D1202,NU0253,ND0003,72,ND0007,72
1114,9:38:30,92222201,NU0190,ND0021,0,None,0
9012,9:38:31,92322202,NF0177,ND0015,72,ND0011,72
8428,9:38:34,81421202,NU0253,ND0004,72,ND0007,72
6178,9:38:38,82421201,NU0091,ND0017,0,None,0
7792,9:38:40,51221202,NF0159,ND0004,72,ND0009,72
346,9:38:43,417H1201,NU0190,ND0010,0,None,0
3933,9:38:46,C1421201,NU0253,ND0018,0,None,0
3498,9:38:58,62222201,NU0253,ND0011,0,None,0
299,9:39:02,81221201,NU0190,ND0009,0,None,0
7216,9:39:06,52221202,NU0190,ND0010,72,ND0008,72
7230,9:39:12,81221202,NU0190,ND0027,72,ND0003,72
7188,9:39:13,71223202,NU0190,ND0026,72,ND0003,72
7814,9:39:13,81222202,NF0159,ND0020,72,ND0021,72
9528,9:39:14,91221202,NF0179,ND0027,72,ND0017,72
7231,9:39:15,51221202,NU0190,ND0009,72,ND0027,72
4020,9:39:19,72221201,NU0253,ND0019,0,None,0
1997,9:39:25,H29B1011,NF0159,ND0009,0,None,0
7147,9:39:30,61321202,NU0190,ND0025,72,ND0012,72
7780,9:39:31,52224202,NF0159,ND0005,72,ND0025,72
3856,9:39:38,81221201,NU0253,ND0017,0,None,0
713,9:39:39,41121201,NU0190,ND0017,0,None,0
2678,9:39:43,81221201,NF0159,ND0023,0,None,0
6699,9:39:53,82321201,NF0077,ND0012,0,None,0
8459,9:39:54,812I7322,NU0253,ND0007,72,ND0008,72
7184,9:40:02,613F1102,NU0190,ND0008,72,ND0003,72
4347,9:40:03,C1321201,NU0253,ND0022,0,None,0
9034,9:40:04,82222202,NF0177,ND0002,72,ND0017,72
9592,9:40:09,71221202,NF0077,ND0002,72,ND0010,72
4559,9:40:10,41421201,NU0253,ND0024,0,None,0
9044,9:40:10,H2961022,NF0177,ND0008,72,ND0004,72
7781,9:40:11,82221202,NF0159,ND0020,72,ND0005,72
7164,9:40:14,81221202,NU0190,ND0014,72,ND0021,72
7849,9:40:14,61222202,NF0159,ND0026,72,ND0021,72
8410,9:40:29,52221202,NU0253,ND0010,72,ND0018,72
955,9:40:33,I29A1311,ND0019,NU0190,0,None,0
8416,9:40:33,41741202,NU0253,ND0008,72,ND0004,72
1794,9:40:39,71221201,NF0159,ND0001,0,None,0
4756,9:40:39,I2A51321,ND0025,NU0253,0,None,0
8508,9:40:52,81421202,NU0253,ND0020,72,ND0015,72
542,9:40:55,A2222201,NU0190,ND0014,0,None,0
1389,9:40:55,42471211,NU0190,ND0025,0,None,0
5338,9:41:00,91121201,NF0177,ND0016,0,None,0
9030,9:41:01,413F2102,NF0177,ND0024,72,ND0026,72
21,9:41:03,62262021,NU0190,ND0001,0,None,0
540,9:41:05,512F2101,NU0190,ND0014,0,None,0
1217,9:41:06,52228201,NU0190,ND0023,0,None,0
6467,9:41:21,81421201,NU0100,ND0014,0,None,0
4558,9:41:23,71223201,NU0253,ND0024,0,None,0
4345,9:41:26,92321201,NU0253,ND0022,0,None,0
1631,9:41:32,B2364021,NU0190,ND0027,0,None,0
9595,9:41:33,912I2322,NF0077,ND0009,72,ND0022,72
7238,9:41:35,62221202,NU0190,ND0015,72,ND0015,72
6318,9:41:45,A1221201,NU0100,ND0005,0,None,0
7861,9:41:46,62321202,NF0159,ND0027,72,ND0004,72
6486,9:41:48,61322201,NU0100,ND0016,0,None,0
9448,9:41:58,92221202,NU0100,ND0015,72,ND0021,72
8413,9:42:06,61222202,NU0253,ND0021,72,ND0022,72
1632,9:42:07,512F1101,NU0190,ND0027,0,None,0
7831,9:42:07,C12F1102,NF0159,ND0015,72,ND0018,72
1874,9:42:08,A1228201,NF0159,ND0003,0,None,0
7170,9:42:08,61221202,NU0190,ND0008,72,ND0014,72
7163,9:42:13,92321202,NU0190,ND0025,72,ND0009,72
4357,9:42:15,92321201,NU0253,ND0022,0,None,0
2128,9:42:17,51221201,NF0159,ND0013,0,None,0
2797,9:42:22,61221201,NF0159,ND0025,0,None,0
1630,9:42:31,41221201,NU0190,ND0027,0,None,0
2595,9:42:31,82222201,NF0159,ND0021,0,None,0
7243,9:42:37,92221202,NU0190,ND0018,72,ND0017,72
7248,9:42:43,51222202,NU0190,ND0017,72,ND0017,72
8509,9:42:46,72222202,NU0253,ND0005,72,ND0002,72
8422,9:42:53,I2A61022,NU0253,ND0012,72,ND0008,72
1840,9:43:03,92861021,NF0159,ND0002,0,None,0
8425,9:43:03,92222202,NU0253,ND0024,72,ND0017,72
9599,9:43:11,52221202,NF0077,ND0025,72,ND0020,72
9594,9:43:13,91221202,NF0077,ND0002,72,ND0017,72
9456,9:43:22,81222202,NU0100,ND0012,72,ND0010,72
9593,9:43:22,71231202,NF0077,ND0018,72,ND0021,72
8494,9:43:32,I1961022,NU0253,ND0001,72,ND0027,72
8426,9:43:37,51221202,NU0253,ND0024,72,ND0012,72
9033,9:43:42,C2422202,NF0177,ND0015,72,ND0014,72
3857,9:43:43,71221201,NU0253,ND0017,0,None,0
4031,9:43:43,82221201,NU0253,ND0019,0,None,0
9596,9:43:43,81222202,NF0077,ND0010,72,ND0024,72
7152,9:43:45,A2222202,NU0190,ND0017,72,ND0020,72
9056,9:43:53,72321202,NF0177,ND0008,72,ND0003,72
9285,9:43:56,71221202,NU0091,ND0018,72,ND0009,72
9288,9:43:59,82221202,NU0091,ND0016,72,ND0013,72
8436,9:44:01,G19A1312,NU0253,ND0004,72,ND0024,72
123,9:44:03,71221201,NU0190,ND0003,0,None,0
370,9:44:16,72321201,NU0190,ND0011,0,None,0
7197,9:44:19,B1221202,NU0190,ND0025,72,ND0022,72
5187,9:44:20,52221201,NF0177,ND0009,0,None,0
618,9:44:26,92864021,NU0190,ND0016,0,None,0
3627,9:44:26,51222201,NU0253,ND0013,0,None,0
7193,9:44:26,81221202,NU0190,ND0001,72,ND0010,72
6425,9:44:28,92221201,NU0100,ND0013,0,None,0
19,9:44:30,61222201,NU0190,ND0001,0,None,0
3772,9:44:35,F2621201,NU0253,ND0016,0,None,0
7192,9:44:39,A1221202,NU0190,ND0013,72,ND0012,72
9450,9:44:44,91321202,NU0100,ND0010,72,ND0010,72
9293,9:44:45,91221202,NU0091,ND0010,72,ND0015,72
8502,9:44:53,51221202,NU0253,ND0014,72,ND0001,72
3497,9:44:55,61222201,NU0253,ND0011,0,None,0
1399,9:44:58,52231201,NU0190,ND0025,0,None,0
4684,9:44:59,C2961021,NU0253,ND0025,0,None,0
8517,9:44:59,72221202,NU0253,ND0015,72,ND0015,72
5772,9:45:00,81221201,NF0177,ND0025,0,None,0
9306,9:45:00,51221202,NU0091,ND0020,72,ND0003,72
8457,9:45:01,71321202,NU0253,ND0016,72,ND0024,72
7830,9:45:03,B1621202,NF0159,ND0014,72,ND0001,72
6636,9:45:04,C28B1011,NF0077,ND0001,0,None,0
5043,9:45:14,91322201,NF0177,ND0001,0,None,0
3326,9:45:21,72221201,NU0253,ND0006,0,None,0
7232,9:45:33,62321202,NU0190,ND0027,72,ND0020,72
9299,9:45:34,51221202,NU0091,ND0012,72,ND0007,72
2551,9:45:37,82221201,NF0159,ND0020,0,None,0
7228,9:45:42,61221202,NU0190,ND0009,72,ND0015,72
6062,9:45:49,72228201,NU0091,ND0009,0,None,0
5121,9:45:57,41741201,NF0177,ND0005,0,None,0
4700,9:46:01,51222201,NU0253,ND0025,0,None,0
6657,9:46:04,92221201,NF0077,ND0005,0,None,0
8477,9:46:05,71221202,NU0253,ND0012,72,ND0017,72
1793,9:46:08,82171211,NF0159,ND0001,0,None,0
6575,9:46:09,822B1011,NU0100,ND0020,0,None,0
1900,9:46:13,A2221201,NF0159,ND0005,0,None,0
9023,9:46:13,72551322,NF0177,ND0025,72,ND0015,72
896,9:46:19,71221201,NU0190,ND0019,0,None,0
2635,9:46:32,61222201,NF0159,ND0022,0,None,0
4356,9:46:33,82321201,NU0253,ND0022,0,None,0
7169,9:46:34,51428202,NU0190,ND0005,72,ND0022,72
8520,9:46:43,A2228202,NU0253,ND0027,72,ND0008,72
2799,9:46:45,72421201,NF0159,ND0025,0,None,0
7833,9:46:47,C1421202,NF0159,ND0025,72,ND0015,72
7207,9:46:57,91171212,NU0190,ND0026,72,ND0016,72
9588,9:47:02,81222202,NF0077,ND0007,72,ND0014,72
2193,9:47:03,52231201,NF0159,ND0015,0,None,0
2553,9:47:06,91222201,NF0159,ND0020,0,None,0
7854,9:47:07,C1256322,NF0159,ND0027,72,ND0001,72
7203,9:47:09,82222202,NU0190,ND0024,72,ND0007,72
7182,9:47:14,81221202,NU0190,ND0007,72,ND0012,72
9443,9:47:16,81221202,NU0100,ND0010,72,ND0010,72
73,9:47:18,51228201,NU0190,ND0002,0,None,0
7162,9:47:21,812F1102,NU0190,ND0009,72,ND0012,72
6016,9:47:22,41741201,NU0091,ND0008,0,None,0
1625,9:47:28,71228201,NU0190,ND0027,0,None,0
4022,9:47:28,52228201,NU0253,ND0019,0,None,0
4555,9:47:35,41741201,NU0253,ND0024,0,None,0
1396,9:47:40,41741201,NU0190,ND0025,0,None,0
615,9:47:41,51221201,NU0190,ND0016,0,None,0
1115,9:47:46,612B1011,NU0190,ND0021,0,None,0
2029,9:47:49,522D1201,NF0159,ND0010,0,None,0
2043,9:47:53,F1966021,NF0159,ND0011,0,None,0
6728,9:47:59,81221201,NF0077,ND0017,0,None,0
8476,9:47:59,822F1102,NU0253,ND0025,72,ND0001,72
2425,9:48:01,51221201,NF0159,ND0019,0,None,0
3771,9:48:04,72422201,NU0253,ND0016,0,None,0
8430,9:48:09,922D1202,NU0253,ND0007,72,ND0021,72
368,9:48:18,62231201,NU0190,ND0011,0,None,0
9045,9:48:19,C1221202,NF0177,ND0011,72,ND0005,72
8480,9:48:25,51221202,NU0253,ND0015,72,ND0026,72
7176,9:48:27,91231202,NU0190,ND0007,72,ND0020,72
3766,9:48:28,61221201,NU0253,ND0016,0,None,0
9054,9:48:32,62222202,NF0177,ND0009,72,ND0003,72
4693,9:48:33,71421201,NU0253,ND0025,0,None,0
7862,9:48:44,F1962022,NF0159,ND0021,72,ND0001,72
2077,9:48:45,82221201,NF0159,ND0012,0,None,0
8466,9:48:45,51221202,NU0253,ND0010,72,ND0012,72
9444,9:48:49,G1122202,NU0100,ND0009,72,ND0001,72
9021,9:49:07,61166022,NF0177,ND0001,72,ND0025,72
4462,9:49:14,81221201,NU0253,ND0023,0,None,0
7198,9:49:15,71221202,NU0190,ND0009,72,ND0011,72
3555,9:49:19,A1222201,NU0253,ND0012,0,None,0
3261,9:49:24,52221201,NU0253,ND0005,0,None,0
3091,9:49:28,81222201,NU0253,ND0001,0,None,0
4860,9:49:31,51221201,NU0253,ND0026,0,None,0
6580,9:49:31,72221201,NU0100,ND0021,0,None,0
2803,9:49:34,A2321201,NF0159,ND0025,0,None,0
2133,9:49:37,81228201,NF0159,ND0013,0,None,0
802,9:49:39,62231201,NU0190,ND0018,0,None,0
2593,9:49:43,91221201,NF0159,ND0021,0,None,0
1792,9:49:49,52121201,NF0159,ND0001,0,None,0
906,9:49:51,F1121201,NU0190,ND0019,0,None,0
9301,9:49:52,52328202,NU0091,ND0021,72,ND0027,72
6367,9:50:03,41741201,NU0100,ND0011,0,None,0
8506,9:50:04,B1521202,NU0253,ND0018,72,ND0025,72
2437,9:50:05,51222201,NF0159,ND0019,0,None,0
8499,9:50:09,D2421202,NU0253,ND0013,72,ND0027,72
9011,9:50:12,62221202,NF0177,ND0015,72,ND0025,72
7177,9:50:17,92361022,NU0190,ND0017,72,ND0017,72
7178,9:50:19,32741202,NU0190,ND0009,72,ND0025,72
8514,9:50:22,72222202,NU0253,ND0018,72,ND0004,72
9014,9:50:27,51221202,NF0177,ND0020,72,ND0009,72
5155,9:50:28,A2222201,NF0177,ND0006,0,None,0
